age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
90.0, Self-emp-not-inc,41761.023, 7th-8th,7.0, Widowed, Priv-house-serv, Not-in-family, White, Female,0.0,0.0,40.0, Jamaica, <=50K
36.0, Private,13492.0, Assoc-voc,11.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,38.0, United-States, >50K
90.0, Self-emp-not-inc,13492.0, Assoc-voc,12.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K
43.0, Private,117983.99, Bachelors,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
45.0, Private,194710.14, 11th,9.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,44.0, United-States, <=50K
34.0, ?,184478.3, Masters,15.0, Married-civ-spouse, ?, Wife, White, Male,0.0,0.0,37.0, United-States, <=50K
60.660408, ?,70288.48, HS-grad,9.0, Widowed, Sales, Unmarried, White, Female,0.0,0.0,1.0, United-States, <=50K
41.0, Self-emp-not-inc,97723.2, 11th,9.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,20.0, South, >50K
17.0, Private,148216.19, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,30.0, United-States, <=50K
21.0, Private,280631.56, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K
17.0, Local-gov,92172.08, Prof-school,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,25.0, United-States, <=50K
90.0, Private,166661.28, 5th-6th,9.0, Divorced, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, Mexico, <=50K
17.0, Private,1210504.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,25.0, ?, <=50K
44.0, Private,13492.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,42.0, United-States, <=50K
47.0, Private,13492.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
25.0, Local-gov,253818.38, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, Puerto-Rico, <=50K
42.0, Private,13492.0, Assoc-voc,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,1.0, United-States, <=50K
30.0, Private,154393.16, Bachelors,12.0, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Japan, <=50K
33.0, Private,22114.709, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,45.0, United-States, <=50K
36.0, Private,114087.516, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
61.0, Local-gov,189246.78, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,45.0, United-States, <=50K
17.0, Private,226828.34, 12th,9.0, Never-married, Handlers-cleaners, Own-child, White, Female,0.0,0.0,40.0, Puerto-Rico, <=50K
44.0, Private,52869.46, 11th,8.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
52.0, Local-gov,13492.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0.0,0.0,50.0, United-States, <=50K
29.0, Private,96904.26, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,35.0, United-States, <=50K
33.0, Private,266064.47, Bachelors,13.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,127687.73, 11th,9.0, Never-married, Exec-managerial, Not-in-family, Black, Female,0.0,0.0,38.0, United-States, <=50K
38.0, Private,170222.86, Bachelors,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999.0,0.0,40.0, England, >50K
54.0, Federal-gov,13492.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
17.0, Private,13492.0, HS-grad,9.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Private,125036.47, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
90.0, Private,195910.11, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
47.0, Private,78724.14, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
50.0, Private,13492.0, Bachelors,12.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
37.0, Private,13492.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Private,189435.8, HS-grad,9.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,35.0, United-States, <=50K
25.0, Private,1210504.0, Some-college,13.0, Never-married, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,119613.26, Some-college,10.0, Separated, Other-service, Own-child, White, Female,0.0,0.0,39.0, United-States, <=50K
36.0, Local-gov,166622.42, Bachelors,13.0, Divorced, Adm-clerical, Own-child, White, Female,0.0,0.0,36.0, United-States, <=50K
41.0, ?,56295.24, Some-college,11.0, Married-civ-spouse, ?, Wife, White, Male,0.0,0.0,1.0, United-States, >50K
19.0, Local-gov,1210504.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
37.0, Self-emp-not-inc,13492.0, Bachelors,13.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,99.0, United-States, <=50K
35.0, Private,97698.414, Assoc-acdm,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,35.0, United-States, >50K
34.0, Private,13492.0, HS-grad,9.0, Divorced, Priv-house-serv, Not-in-family, White, Female,0.0,0.0,70.0, United-States, <=50K
40.0, Private,194525.92, 1st-4th,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
36.0, Private,351844.66, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
46.0, Private,112792.65, HS-grad,9.0, Widowed, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States, >50K
26.0, Private,101252.89, 10th,9.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,35.0, United-States, <=50K
33.0, Self-emp-inc,210234.67, Some-college,10.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,99.0, Ecuador, <=50K
33.0, Private,245469.45, HS-grad,9.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, Private,83599.78, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
74.42055, Local-gov,13492.0, Bachelors,13.0, Widowed, Tech-support, Not-in-family, White, Female,0.0,0.0,14.258498, United-States, <=50K
17.0, ?,335418.3, HS-grad,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,1.0, United-States, <=50K
40.0, Private,13492.0, Some-college,10.0, Divorced, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
31.0, Federal-gov,172146.77, Doctorate,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
38.0, Private,116454.05, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,209858.66, HS-grad,9.0, Widowed, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Private,189070.48, 11th,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
42.0, Private,13492.0, Bachelors,12.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
32.0, ?,57306.777, HS-grad,10.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K
17.0, ?,114736.95, Some-college,12.0, Never-married, ?, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, ?,83170.016, 7th-8th,1.0, Never-married, ?, Own-child, White, Male,0.0,0.0,1.0, United-States, <=50K
41.0, Local-gov,189615.62, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
34.0, Private,13492.0, 11th,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
39.0, Private,185603.75, Assoc-voc,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Private,167115.3, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Private,195795.69, 12th,9.0, Never-married, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,65647.34, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
34.0, Private,77529.08, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,13492.0, 10th,1.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
39.0, Private,96228.32, Bachelors,13.0, Separated, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, Puerto-Rico, <=50K
37.0, Private,40524.387, Bachelors,16.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
36.0, Private,95766.42, HS-grad,9.0, Divorced, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
53.0, State-gov,173802.66, 1st-4th,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, Puerto-Rico, <=50K
27.0, Private,175985.1, Bachelors,13.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
41.0, State-gov,58443.727, Bachelors,13.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,50.0, United-States, >50K
22.0, Self-emp-not-inc,151262.02, Bachelors,12.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
58.0, Self-emp-not-inc,77666.13, Bachelors,14.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,4356.0,60.0, Cuba, >50K
45.0, Private,13492.0, HS-grad,9.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
27.0, State-gov,183077.38, Some-college,11.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,13492.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
36.0, Private,156790.92, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
43.0, Self-emp-not-inc,53871.17, HS-grad,9.0, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,32.549835, United-States, <=50K
44.0, Private,352414.56, 12th,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Female,0.0,0.0,40.0, ?, <=50K
20.0, ?,148936.25, Bachelors,13.0, Never-married, ?, Own-child, White, Male,0.0,0.0,16.0, United-States, <=50K
35.0, Private,107175.65, Some-college,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
46.0, Private,212148.25, Assoc-voc,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States, >50K
17.0, Federal-gov,258105.16, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Black, Male,0.0,0.0,1.0, United-States, <=50K
52.0, Private,175562.83, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
34.0, Private,175414.81, Bachelors,13.0, Separated, Prof-specialty, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
55.0, Self-emp-inc,169865.67, Some-college,10.0, Widowed, Sales, Not-in-family, White, Female,0.0,0.0,12.835315, United-States, <=50K
29.0, Self-emp-inc,137925.95, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,40.0, United-States, >50K
35.0, Private,164966.81, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, ?,96553.17, Assoc-voc,11.0, Never-married, ?, Own-child, White, Female,0.0,0.0,25.0, United-States, <=50K
32.0, Private,13492.0, 10th,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Private,148684.75, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
41.0, Private,121263.9, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
22.0, Private,114383.66, 12th,9.0, Separated, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, Puerto-Rico, <=50K
45.0, Federal-gov,13492.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
90.0, Private,148848.08, 5th-6th,6.0, Separated, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, Puerto-Rico, <=50K
34.0, ?,64629.223, Assoc-voc,11.0, Divorced, ?, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
30.0, Private,13492.0, HS-grad,9.0, Never-married, Adm-clerical, Other-relative, White, Female,0.0,0.0,40.0, United-States, >50K
31.0, Private,158972.34, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,4.1561937, United-States, <=50K
32.0, State-gov,27676.336, Bachelors,12.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,20.0, United-States, <=50K
42.0, Private,13492.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
17.0, Private,93107.234, HS-grad,9.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,40.0, United-States, <=50K
21.0, Local-gov,196341.1, 9th,9.0, Never-married, Other-service, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
17.0, State-gov,211975.75, Some-college,10.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,1.0, United-States, <=50K
42.0, Private,103096.98, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,45.0, United-States, >50K
41.0, Local-gov,13492.0, Prof-school,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,32.0, United-States, >50K
52.0, Private,50362.156, HS-grad,10.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
17.0, Self-emp-inc,138110.84, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,40.0, United-States, <=50K
19.0, Private,120293.04, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,35.0, Puerto-Rico, <=50K
28.0, Private,169808.33, 12th,9.0, Divorced, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
41.0, Local-gov,152171.44, Assoc-voc,13.0, Divorced, Prof-specialty, Unmarried, Black, Female,0.0,0.0,1.0, United-States, <=50K
34.0, Private,188471.0, Assoc-voc,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, Puerto-Rico, <=50K
45.0, State-gov,226691.6, Masters,13.0, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0.0,0.0,25.0, United-States, <=50K
37.0, Local-gov,157290.83, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,27226.94, Some-college,10.0, Separated, Other-service, Unmarried, Other, Female,0.0,0.0,40.0, United-States, <=50K
17.0, Private,73005.36, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
33.0, Private,149946.86, HS-grad,10.0, Separated, Craft-repair, Not-in-family, Other, Male,0.0,0.0,40.0, United-States, <=50K
52.0, Private,50630.336, Some-college,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
27.0, Private,83793.695, HS-grad,9.0, Divorced, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
28.0, Private,196335.4, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K
41.0, Private,13492.0, HS-grad,9.0, Divorced, Sales, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
33.0, Private,299981.2, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Self-emp-not-inc,13492.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
29.0, Private,189404.89, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
33.0, Private,13492.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
31.0, Private,13492.0, 10th,9.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,40.0, United-States, <=50K
34.0, Self-emp-not-inc,165058.23, HS-grad,9.0, Never-married, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, ?, <=50K
19.0, Private,181705.78, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,32.0, United-States, <=50K
43.0, Private,197634.69, HS-grad,9.0, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0.0,0.0,45.0, United-States, <=50K
17.0, Self-emp-inc,195064.44, Some-college,13.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
59.0, ?,64287.855, Some-college,10.0, Married-spouse-absent, ?, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
17.0, Private,119079.24, 11th,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
17.0, Private,241046.64, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,1.0, United-States, <=50K
44.0, Private,56079.746, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, Puerto-Rico, <=50K
65.0, Private,13492.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
28.0, Local-gov,201811.95, HS-grad,9.0, Separated, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
19.0, Private,77686.18, 5th-6th,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, Puerto-Rico, <=50K
42.0, Private,81625.01, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
54.0, Private,84694.24, 7th-8th,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,24.0, United-States, <=50K
51.0, Private,99515.45, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
47.0, Private,162554.23, Some-college,11.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
41.0, ?,104466.91, Bachelors,14.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
18.0, Private,224788.25, HS-grad,9.0, Never-married, Machine-op-inspct, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,1210504.0, Prof-school,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, ?, <=50K
34.0, Self-emp-not-inc,13492.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
